estimate,term,conf.high,conf.low,std.error,statistic,period,Cohort,N,Outcome,Model
-0.017114091253833282,PERIOD1,0.6121506392346311,-0.6463788217422975,0.32105933346328014,-0.053305073144028804,1,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,1.Overall (N=70393),70393,MONTHLY_OOP_INPATIENT,2. Random individual effect
-0.7395699392515734,PERIOD-2,-0.1215769879736357,-1.3575628905295112,0.31530832002658593,-2.345545271971304,-2,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
-2.002169133824371,PERIOD0,-1.387749990571176,-2.616588277077566,0.3134849150798969,-6.3868117332347065,0,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
-1.1013065280797063,PERIOD1,-0.37500682246856665,-1.827606233690846,0.3705678835632181,-2.971942731490992,1,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,2.Diabetic (N=55787),55787,MONTHLY_OOP_INPATIENT,2. Random individual effect
1.586210047454038,PERIOD-2,2.6008997686103172,0.5715203262977586,0.5177083503370585,3.063906630869141,-2,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
0.8390375213669908,PERIOD0,1.8606044110226216,-0.18252936828863986,0.5212171742509659,1.6097656846644783,0,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
2.2129692833119607,PERIOD1,3.4803329843582826,0.9456055822656388,0.6466260150916677,3.4223325874048593,1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
0,PERIOD-1,NA,NA,NA,NA,-1,3.Non-diabetic (N=14606),14606,MONTHLY_OOP_INPATIENT,2. Random individual effect
